Drug	Tumor	Replica	Day	Concentration	N_Dead	N_Live
5FU	5	1	2	50	7	8
5FU	5	1	2	50	2	3
5FU	5	1	2	50	4	8
5FU	5	1	3	10	20	8
5FU	5	1	3	10	14	8
5FU	5	1	3	10	21	16
5FU	5	1	3	10	24	9
5FU	5	1	3	10	25	15
5FU	5	1	3	10	22	13
5FU	5	1	3	10	18	17
5FU	5	1	3	10	27	11
5FU	5	1	3	20	16	7
5FU	5	1	3	20	7	7
5FU	5	1	3	20	18	7
5FU	5	1	3	20	4	5
5FU	5	1	3	20	2	7
5FU	5	1	3	20	5	6
5FU	5	1	3	20	12	6
5FU	5	1	3	20	3	6
5FU	5	1	3	50	15	5
5FU	5	1	3	50	13	14
5FU	5	1	3	50	4	5
5FU	5	1	3	50	4	5
5FU	5	1	3	50	5	3
5FU	5	1	3	50	2	5
5FU	5	2	1	50	21	47
5FU	5	2	1	50	24	48
5FU	5	2	1	50	22	51
5FU	5	2	1	50	31	49
5FU	5	2	1	50	33	38
5FU	5	2	1	50	29	54
5FU	5	2	1	50	23	53
5FU	5	2	1	50	24	44
5FU	5	2	1	50	26	51
5FU	5	2	2	20	26	5
5FU	5	2	2	20	5	5
5FU	5	2	2	20	5	10
5FU	5	2	2	20	3	11
5FU	5	2	2	20	6	8
5FU	5	2	2	20	9	13
5FU	5	2	2	20	6	12
5FU	5	2	2	20	9	18
5FU	5	2	2	20	15	7
5FU	5	2	2	50	16	10
5FU	5	2	2	50	16	24
5FU	5	2	2	50	18	27
5FU	5	2	2	50	27	20
5FU	5	2	2	50	25	33
5FU	5	2	2	50	18	32
5FU	5	2	2	50	18	32
5FU	5	2	2	50	29	44
5FU	5	2	2	50	26	36
Control	5	1	0	0	46	55
Control	5	1	0	0	8	46
Control	5	1	0	0	8	56
Control	5	1	0	0	1	42
Control	5	1	0	0	8	48
Control	5	1	0	0	9	53
Control	5	1	0	0	12	54
Control	5	1	0	0	19	51
Control	5	1	0	0	38	40
Control	5	1	1	0	19	52
Control	5	1	1	0	23	46
Control	5	1	1	0	39	48
Control	5	1	1	0	43	55
Control	5	1	1	0	33	65
Control	5	1	1	0	55	82
Control	5	1	1	0	34	61
Control	5	1	1	0	23	40
Control	5	1	2	0	6	7
Control	5	1	2	0	11	9
Control	5	1	2	0	6	6
Control	5	1	2	0	6	10
Control	5	1	2	0	8	6
Control	5	1	2	0	4	5
Control	5	1	2	0	7	10
Control	5	1	2	0	4	4
Control	5	1	2	0	5	4
Control	5	1	3	0	4	5
Control	5	1	3	0	5	8
Control	5	1	3	0	8	1
Control	5	1	3	0	3	3
Control	5	1	3	0	5	9
Control	5	1	3	0	13	4
5FU	8	1	4	1	68	57
5FU	8	1	4	1	87	78
5FU	8	1	4	1	49	63
5FU	8	1	4	1	70	73
5FU	8	1	4	1	55	67
5FU	8	1	4	1	37	58
5FU	8	1	4	1	48	63
5FU	8	1	4	10	26	26
5FU	8	1	4	10	33	28
5FU	8	1	4	10	34	27
5FU	8	1	4	10	35	24
5FU	8	1	4	10	32	34
5FU	8	1	4	10	30	25
5FU	8	1	4	10	36	32
5FU	8	1	4	20	37	62
5FU	8	1	4	20	39	50
5FU	8	1	4	20	47	43
5FU	8	1	4	20	46	49
5FU	8	1	4	20	44	39
5FU	8	1	4	20	49	51
5FU	8	1	4	20	45	44
5FU	8	1	4	20	58	41
5FU	8	1	4	50	38	37
5FU	8	1	4	50	45	51
5FU	8	1	4	50	31	29
5FU	8	1	4	50	28	29
5FU	8	1	4	50	22	35
5FU	8	1	4	50	30	35
5FU	8	1	4	50	27	23
5FU	8	2	4	1	31	30
5FU	8	2	4	1	41	44
5FU	8	2	4	1	56	39
5FU	8	2	4	1	44	41
5FU	8	2	4	1	42	45
5FU	8	2	4	1	32	35
5FU	8	2	4	1	58	53
5FU	8	2	4	10	46	52
5FU	8	2	4	10	42	44
5FU	8	2	4	10	37	34
5FU	8	2	4	10	28	37
5FU	8	2	4	10	34	45
5FU	8	2	4	10	45	47
5FU	8	2	4	10	30	43
5FU	8	2	4	10	27	45
5FU	8	2	4	20	12	9
5FU	8	2	4	20	22	25
5FU	8	2	4	20	21	22
5FU	8	2	4	20	23	26
5FU	8	2	4	20	35	45
5FU	8	2	4	20	34	29
5FU	8	2	4	20	27	22
5FU	8	2	4	50	20	24
5FU	8	2	4	50	16	25
5FU	8	2	4	50	16	17
5FU	8	2	4	50	17	21
5FU	8	2	4	50	25	30
5FU	8	2	4	50	22	31
5FU	8	2	4	50	22	35
Control	8	1	0	0	31	166
Control	8	1	0	0	20	172
Control	8	1	0	0	28	150
Control	8	1	0	0	35	129
Control	8	1	0	0	26	114
Control	8	1	0	0	26	161
Control	8	1	0	0	36	172
Control	8	1	0	0	36	148
Control	8	1	0	0	50	121
Control	8	1	4	0	23	27
Control	8	1	4	0	34	33
Control	8	1	4	0	25	18
Control	8	1	4	0	30	20
Control	8	1	4	0	36	29
Control	8	1	4	0	33	23
Control	8	1	4	0	26	27
Control	8	1	4	0	26	20
Control	8	1	4	0	32	18
5FU	7	1	1	1	29	59
5FU	7	1	1	1	24	47
5FU	7	1	1	1	20	52
5FU	7	1	1	1	9	36
5FU	7	1	1	1	12	42
5FU	7	1	1	1	13	29
5FU	7	1	1	1	16	33
5FU	7	1	1	1	15	39
5FU	7	1	1	10	37	53
5FU	7	1	1	10	33	87
5FU	7	1	1	10	28	72
5FU	7	1	1	10	20	61
5FU	7	1	1	10	23	61
5FU	7	1	1	10	7	62
5FU	7	1	1	10	3	63
5FU	7	1	1	10	12	56
5FU	7	1	1	20	18	43
5FU	7	1	1	20	24	50
5FU	7	1	1	20	51	60
5FU	7	1	1	20	32	45
5FU	7	1	1	20	28	56
5FU	7	1	1	20	26	33
5FU	7	1	1	20	23	36
5FU	7	1	1	20	29	32
5FU	7	1	1	20	18	26
5FU	7	1	1	50	18	25
5FU	7	1	1	50	12	31
5FU	7	1	1	50	20	43
5FU	7	1	1	50	15	44
5FU	7	1	1	50	96	102
5FU	7	1	1	50	87	73
5FU	7	1	1	50	11	29
5FU	7	1	2	1	18	23
5FU	7	1	2	1	19	21
5FU	7	1	2	1	19	20
5FU	7	1	2	1	11	32
5FU	7	1	2	1	12	19
5FU	7	1	2	1	19	20
5FU	7	1	2	1	18	21
5FU	7	1	2	1	18	30
5FU	7	1	2	1	33	31
5FU	7	1	2	10	2	5
5FU	7	1	2	10	1	4
5FU	7	1	2	10	1	11
5FU	7	1	2	10	2	6
5FU	7	1	2	10	1	3
5FU	7	1	2	10	1	10
5FU	7	1	2	10	2	10
5FU	7	1	2	10	6	17
5FU	7	1	2	20	14	19
5FU	7	1	2	20	3	11
5FU	7	1	2	20	14	16
5FU	7	1	2	20	7	14
5FU	7	1	2	20	9	15
5FU	7	1	2	20	6	17
5FU	7	1	2	20	11	17
5FU	7	1	2	20	10	17
5FU	7	1	2	50	17	30
5FU	7	1	2	50	31	53
5FU	7	1	2	50	29	63
5FU	7	1	2	50	28	59
5FU	7	1	2	50	28	56
5FU	7	1	2	50	38	61
5FU	7	1	2	50	35	39
5FU	7	1	2	50	27	30
5FU	7	1	2	50	32	33
5FU	7	1	3	1	21	37
5FU	7	1	3	1	22	40
5FU	7	1	3	1	17	40
5FU	7	1	3	1	28	39
5FU	7	1	3	1	35	45
5FU	7	1	3	1	30	41
5FU	7	1	3	1	28	38
5FU	7	1	3	1	24	45
5FU	7	1	3	1	10	30
5FU	7	1	3	10	14	28
5FU	7	1	3	10	26	35
5FU	7	1	3	10	33	45
5FU	7	1	3	10	14	36
5FU	7	1	3	10	27	41
5FU	7	1	3	10	28	37
5FU	7	1	3	10	22	25
5FU	7	1	3	10	20	24
5FU	7	1	3	10	23	32
5FU	7	1	3	20	19	20
5FU	7	1	3	20	6	19
5FU	7	1	3	20	6	10
5FU	7	1	3	20	4	11
5FU	7	1	3	20	3	12
5FU	7	1	3	20	5	10
5FU	7	1	3	20	2	9
5FU	7	1	3	20	2	9
5FU	7	1	3	20	5	9
5FU	7	1	3	50	11	12
5FU	7	1	3	50	10	11
5FU	7	1	3	50	17	20
5FU	7	1	3	50	16	24
5FU	7	1	3	50	18	23
5FU	7	1	3	50	19	19
5FU	7	1	3	50	30	18
5FU	7	1	3	50	38	28
5FU	7	1	3	50	30	23
5FU	7	1	4	1	4	3
5FU	7	1	4	1	2	3
5FU	7	1	4	1	1	1
5FU	7	1	4	1	1	1
5FU	7	1	4	1	1	1
5FU	7	1	4	1	1	2
5FU	7	1	4	10	3	10
5FU	7	1	4	10	3	5
5FU	7	1	4	10	1	1
5FU	7	1	4	10	2	2
5FU	7	1	4	10	4	3
5FU	7	1	4	10	7	6
5FU	7	1	4	10	9	8
5FU	7	1	4	20	12	12
5FU	7	1	4	20	7	16
5FU	7	1	4	20	13	13
5FU	7	1	4	20	10	14
5FU	7	1	4	20	13	9
5FU	7	1	4	20	24	10
5FU	7	1	4	20	14	11
5FU	7	1	4	50	1	3
5FU	7	1	4	50	1	2
5FU	7	1	4	50	1	2
5FU	7	1	4	50	1	1
5FU	7	1	4	50	3	2
5FU	7	1	4	50	2	3
5FU	7	1	4	50	2	5
5FU	7	1	4	50	2	4
5FU	7	2	1	1	12	35
5FU	7	2	1	1	19	56
5FU	7	2	1	1	9	45
5FU	7	2	1	1	16	50
5FU	7	2	1	1	10	58
5FU	7	2	1	1	8	58
5FU	7	2	1	1	11	42
5FU	7	2	1	1	26	45
5FU	7	2	1	1	19	43
5FU	7	2	1	50	16	44
5FU	7	2	1	50	21	39
5FU	7	2	1	50	14	41
5FU	7	2	1	50	15	44
5FU	7	2	1	50	7	40
5FU	7	2	1	50	11	40
5FU	7	2	1	50	10	40
5FU	7	2	1	50	17	37
5FU	7	2	1	50	19	28
5FU	7	2	2	1	25	38
5FU	7	2	2	1	23	39
5FU	7	2	2	1	20	24
5FU	7	2	2	1	15	25
5FU	7	2	2	1	11	21
5FU	7	2	2	1	14	14
5FU	7	2	2	1	9	22
5FU	7	2	2	1	13	13
5FU	7	2	2	50	24	40
5FU	7	2	2	50	12	22
5FU	7	2	2	50	14	28
5FU	7	2	2	50	9	26
5FU	7	2	2	50	23	37
5FU	7	2	2	50	26	40
5FU	7	2	2	50	28	44
5FU	7	2	2	50	38	47
5FU	7	2	3	1	17	41
5FU	7	2	3	1	22	43
5FU	7	2	3	1	26	22
5FU	7	2	3	1	30	45
5FU	7	2	3	1	20	50
5FU	7	2	3	1	26	41
5FU	7	2	3	1	31	46
5FU	7	2	3	1	24	50
5FU	7	2	3	1	31	59
5FU	7	2	3	50	25	19
5FU	7	2	3	50	28	23
5FU	7	2	3	50	29	27
5FU	7	2	3	50	24	32
5FU	7	2	3	50	11	14
5FU	7	2	3	50	20	16
5FU	7	2	3	50	24	18
5FU	7	2	3	50	17	18
5FU	7	2	3	50	18	17
5FU	7	2	4	1	3	4
5FU	7	2	4	1	3	6
5FU	7	2	4	1	2	7
5FU	7	2	4	1	3	6
5FU	7	2	4	1	1	3
5FU	7	2	4	1	1	2
5FU	7	2	4	1	1	2
5FU	7	2	4	10	5	5
5FU	7	2	4	10	1	3
5FU	7	2	4	10	2	1
5FU	7	2	4	10	3	3
5FU	7	2	4	10	3	2
5FU	7	2	4	10	3	7
5FU	7	2	4	10	4	4
5FU	7	2	4	20	15	8
5FU	7	2	4	20	16	15
5FU	7	2	4	20	20	11
5FU	7	2	4	20	13	9
5FU	7	2	4	20	22	9
5FU	7	2	4	20	13	3
5FU	7	2	4	20	21	7
5FU	7	2	4	20	19	5
5FU	7	2	4	50	17	17
5FU	7	2	4	50	13	9
5FU	7	2	4	50	15	14
5FU	7	2	4	50	20	14
5FU	7	2	4	50	13	6
5FU	7	2	4	50	12	11
5FU	7	2	4	50	12	13
5FU	7	2	4	50	6	8
Control	7	1	0	0	21	174
Control	7	1	0	0	28	135
Control	7	1	0	0	23	111
Control	7	1	0	0	18	109
Control	7	1	0	0	13	114
Control	7	1	0	0	12	125
Control	7	1	0	0	18	147
Control	7	1	0	0	17	129
Control	7	1	0	0	19	139
Control	7	1	1	0	16	33
Control	7	1	1	0	9	35
Control	7	1	1	0	10	33
Control	7	1	1	0	23	36
Control	7	1	1	0	12	32
Control	7	1	1	0	16	36
Control	7	1	1	0	13	32
Control	7	1	1	0	9	21
Control	7	1	1	0	6	21
Control	7	1	2	0	55	42
Control	7	1	2	0	29	26
Control	7	1	2	0	18	27
Control	7	1	2	0	24	22
Control	7	1	2	0	16	35
Control	7	1	2	0	14	25
Control	7	1	2	0	9	17
Control	7	1	2	0	10	16
Control	7	1	2	0	21	22
Control	7	1	3	0	18	24
Control	7	1	3	0	30	31
Control	7	1	3	0	22	24
Control	7	1	3	0	25	28
Control	7	1	3	0	22	25
Control	7	1	3	0	25	24
Control	7	1	3	0	9	27
Control	7	1	3	0	28	34
Control	7	1	3	0	21	29
Control	7	1	4	0	12	10
Control	7	1	4	0	7	5
Control	7	1	4	0	6	5
Control	7	1	4	0	13	7
Control	7	1	4	0	7	4
Control	7	1	4	0	2	6
Control	7	1	4	0	4	3
Control	7	1	4	0	3	8
Control	7	1	4	0	5	4
Control	7	2	0	0	64	146
Control	7	2	0	0	60	118
Control	7	2	0	0	67	115
Control	7	2	0	0	78	121
Control	7	2	0	0	68	129
Control	7	2	0	0	46	125
Control	7	2	0	0	86	147
Control	7	2	0	0	68	141
Control	7	2	0	0	59	182
